"created_date","modified_date","match_detail_pk","match_detail_match_team_integrant","match_detail_win","match_id_id","team_id_id"
2023-10-21 23:37:02.565 -0600,2023-10-21 23:37:02.565 -0600,218,false,true,114,466
2023-10-21 23:37:02.576 -0600,2023-10-21 23:37:02.576 -0600,219,false,true,115,274
2023-10-21 23:37:02.583 -0600,2023-10-21 23:37:02.583 -0600,220,true,false,115,479
2023-10-21 23:37:02.591 -0600,2023-10-21 23:37:02.591 -0600,221,true,false,116,33
2023-10-21 23:37:02.598 -0600,2023-10-21 23:37:02.598 -0600,222,true,true,116,479
2023-10-21 23:37:02.608 -0600,2023-10-21 23:37:02.608 -0600,223,true,false,117,479
2023-10-21 23:37:02.615 -0600,2023-10-21 23:37:02.615 -0600,224,false,true,117,466
2023-10-21 23:37:02.626 -0600,2023-10-21 23:37:02.626 -0600,225,false,true,118,274
2023-10-21 23:37:02.636 -0600,2023-10-21 23:37:02.636 -0600,226,true,false,118,33
2023-10-21 23:37:02.645 -0600,2023-10-21 23:37:02.645 -0600,227,false,true,119,274
2023-10-21 23:37:02.651 -0600,2023-10-21 23:37:02.651 -0600,228,false,false,119,466
2023-10-21 23:37:02.660 -0600,2023-10-21 23:37:02.660 -0600,229,false,true,120,466
2023-10-21 23:37:02.669 -0600,2023-10-21 23:37:02.669 -0600,230,true,false,120,33
2023-10-21 23:37:02.678 -0600,2023-10-21 23:37:02.678 -0600,231,false,false,121,372
2023-10-21 23:37:02.684 -0600,2023-10-21 23:37:02.684 -0600,232,false,true,121,335
2023-10-21 23:37:02.692 -0600,2023-10-21 23:37:02.692 -0600,233,false,true,122,335
2023-10-21 23:37:02.696 -0600,2023-10-21 23:37:02.696 -0600,234,false,false,122,460
2023-10-21 23:37:02.703 -0600,2023-10-21 23:37:02.703 -0600,235,false,false,123,517
2023-10-21 23:37:02.709 -0600,2023-10-21 23:37:02.709 -0600,236,false,true,123,335
2023-10-21 23:37:02.716 -0600,2023-10-21 23:37:02.716 -0600,237,false,false,124,335
2023-10-21 23:37:02.723 -0600,2023-10-21 23:37:02.723 -0600,238,true,true,124,479
2023-10-21 23:37:02.734 -0600,2023-10-21 23:37:02.734 -0600,239,false,true,125,274
2023-10-21 23:37:02.740 -0600,2023-10-21 23:37:02.740 -0600,240,false,false,125,335
2023-10-21 23:37:02.747 -0600,2023-10-21 23:37:02.747 -0600,241,false,true,126,335
2023-10-21 23:37:02.756 -0600,2023-10-21 23:37:02.756 -0600,242,true,false,126,33
2023-10-21 23:37:02.762 -0600,2023-10-21 23:37:02.762 -0600,243,false,true,127,335
2023-10-21 23:37:02.769 -0600,2023-10-21 23:37:02.769 -0600,244,false,false,127,466
2023-10-21 23:37:02.778 -0600,2023-10-21 23:37:02.778 -0600,245,false,true,128,372
2023-10-21 23:37:02.783 -0600,2023-10-21 23:37:02.783 -0600,246,false,false,128,460
2023-10-21 23:37:02.791 -0600,2023-10-21 23:37:02.791 -0600,247,false,true,129,372
2023-10-21 23:37:02.798 -0600,2023-10-21 23:37:02.798 -0600,248,false,false,129,517
2023-10-21 23:37:02.808 -0600,2023-10-21 23:37:02.808 -0600,249,false,true,130,372
2023-10-21 23:37:02.818 -0600,2023-10-21 23:37:02.818 -0600,250,true,false,130,479
2023-10-21 23:37:02.827 -0600,2023-10-21 23:37:02.827 -0600,251,false,true,131,274
2023-10-21 23:37:02.834 -0600,2023-10-21 23:37:02.834 -0600,252,false,false,131,372
2023-10-21 23:37:02.845 -0600,2023-10-21 23:37:02.845 -0600,253,true,false,132,33
2023-10-21 23:37:02.852 -0600,2023-10-21 23:37:02.852 -0600,254,false,true,132,372
2023-10-21 23:37:02.860 -0600,2023-10-21 23:37:02.860 -0600,255,false,false,133,466
2023-10-21 23:37:02.867 -0600,2023-10-21 23:37:02.867 -0600,256,false,true,133,372
2023-10-21 23:37:02.876 -0600,2023-10-21 23:37:02.876 -0600,257,false,false,134,517
2023-10-21 23:37:02.881 -0600,2023-10-21 23:37:02.881 -0600,258,false,true,134,460
2023-10-21 23:37:02.889 -0600,2023-10-21 23:37:02.889 -0600,259,true,true,135,479
2023-10-21 23:37:02.893 -0600,2023-10-21 23:37:02.893 -0600,260,false,false,135,460
2023-10-21 23:37:02.902 -0600,2023-10-21 23:37:02.902 -0600,261,false,true,136,274
2023-10-21 23:37:02.908 -0600,2023-10-21 23:37:02.908 -0600,262,false,false,136,460
2023-10-21 23:37:02.917 -0600,2023-10-21 23:37:02.917 -0600,263,true,true,137,33
2023-10-21 23:37:02.922 -0600,2023-10-21 23:37:02.922 -0600,264,false,false,137,460
2023-10-21 23:37:02.926 -0600,2023-10-21 23:37:02.926 -0600,265,false,false,138,460
2023-10-21 23:37:02.933 -0600,2023-10-21 23:37:02.933 -0600,266,false,true,138,466
2023-10-21 23:37:02.944 -0600,2023-10-21 23:37:02.944 -0600,267,false,false,139,517
2023-10-21 23:37:02.952 -0600,2023-10-21 23:37:02.952 -0600,268,true,true,139,479
2023-10-21 23:37:02.965 -0600,2023-10-21 23:37:02.965 -0600,269,false,true,140,274
2023-10-21 23:37:02.975 -0600,2023-10-21 23:37:02.975 -0600,270,false,false,140,517
2023-10-21 23:37:02.986 -0600,2023-10-21 23:37:02.986 -0600,271,false,false,141,517
2023-10-21 23:37:03.000 -0600,2023-10-21 23:37:03.000 -0600,272,true,true,141,33
2023-10-21 23:37:03.013 -0600,2023-10-21 23:37:03.013 -0600,273,false,false,142,517
2023-10-21 23:37:03.023 -0600,2023-10-21 23:37:03.023 -0600,274,false,true,142,466
2023-10-21 23:37:03.035 -0600,2023-10-21 23:37:03.035 -0600,275,true,false,143,479
2023-10-21 23:37:03.048 -0600,2023-10-21 23:37:03.048 -0600,276,false,true,143,274
2023-10-21 23:37:03.060 -0600,2023-10-21 23:37:03.060 -0600,277,true,true,144,33
2023-10-21 23:37:03.069 -0600,2023-10-21 23:37:03.069 -0600,278,true,false,144,479
2023-10-21 23:37:03.078 -0600,2023-10-21 23:37:03.078 -0600,279,true,true,145,479
2023-10-21 23:37:03.086 -0600,2023-10-21 23:37:03.086 -0600,280,false,false,145,466
2023-10-21 23:37:03.097 -0600,2023-10-21 23:37:03.097 -0600,281,false,true,146,274
2023-10-21 23:37:03.110 -0600,2023-10-21 23:37:03.110 -0600,282,true,false,146,33
2023-10-21 23:37:03.121 -0600,2023-10-21 23:37:03.121 -0600,283,false,false,147,274
2023-10-21 23:37:03.131 -0600,2023-10-21 23:37:03.131 -0600,284,false,true,147,466
2023-10-21 23:37:03.142 -0600,2023-10-21 23:37:03.142 -0600,285,true,false,148,33
2023-10-21 23:37:03.150 -0600,2023-10-21 23:37:03.150 -0600,286,false,true,148,466
2023-10-21 23:37:03.164 -0600,2023-10-21 23:37:03.164 -0600,287,false,true,149,274
